,Small Component,Big Component,Small2 Component,Big2 Component,Score
86,consensus independent component 105_Lymphoma,consensus independent component 1655_big,consensus independent component 77_Multiple myeloma,consensus independent component 885_big,0.5786892390755288
507,consensus independent component 133_Brain cancer,consensus independent component 1235_big,consensus independent component 105_Lymphoma,consensus independent component 1655_big,0.5710409403099503
2555,consensus independent component 54_HCC,consensus independent component 2439_big,consensus independent component 7_Renal cancer,consensus independent component 3726_big,0.5705927383616095
1994,consensus independent component 35_Myelodysplastic syndrome,consensus independent component 2439_big,consensus independent component 105_Lymphoma,consensus independent component 1655_big,0.567261219713833
2172,consensus independent component 41_Gastric cancer,consensus independent component 1655_big,consensus independent component 7_Renal cancer,consensus independent component 3726_big,0.5634791268247771
2922,consensus independent component 6_Melanoma,consensus independent component 1655_big,consensus independent component 105_Lymphoma,consensus independent component 1655_big,0.5604761180085831
2072,consensus independent component 38_HNSCC,consensus independent component 2439_big,consensus independent component 105_Lymphoma,consensus independent component 1655_big,0.5468644644071106
3384,consensus independent component 93_Sarcoma,consensus independent component 855_big,consensus independent component 7_Renal cancer,consensus independent component 3726_big,0.529574813436588
2537,consensus independent component 53_Prostate cancer,consensus independent component 855_big,consensus independent component 7_Renal cancer,consensus independent component 3726_big,0.5186557751012689
3415,consensus independent component 95_Renal cancer,consensus independent component 3630_big,consensus independent component 118_Gastric cancer,consensus independent component 2810_big,0.503452976533097
2765,consensus independent component 61_Prostate cancer,consensus independent component 1655_big,consensus independent component 95_Renal cancer,consensus independent component 3630_big,0.49528453453648275
821,consensus independent component 155_Melanoma,consensus independent component 92_big,consensus independent component 95_Renal cancer,consensus independent component 3630_big,0.48599173761070047
215,consensus independent component 113_HCC,consensus independent component 3454_big,consensus independent component 95_Renal cancer,consensus independent component 3630_big,0.46818453640477287
1246,consensus independent component 19_Ovarian cancer,consensus independent component 92_big,consensus independent component 105_Lymphoma,consensus independent component 1655_big,0.4569093898174842
704,consensus independent component 147_HNSCC,consensus independent component 1655_big,consensus independent component 95_Renal cancer,consensus independent component 3630_big,0.4542790531901973
2399,consensus independent component 49_Leukemia,consensus independent component 254_big,consensus independent component 167_Colorectal cancer,consensus independent component 2923_big,0.44982842685524804
545,consensus independent component 135_Sarcoma,consensus independent component 3630_big,consensus independent component 155_Melanoma,consensus independent component 92_big,0.41742998231896794
3252,consensus independent component 87_Adrenal cancer,consensus independent component 855_big,consensus independent component 7_Renal cancer,consensus independent component 3726_big,0.41100924363334806
2494,consensus independent component 52_Adrenal cancer,consensus independent component 3159_big,consensus independent component 155_Melanoma,consensus independent component 92_big,0.38728494437574446
1628,consensus independent component 278_Breast cancer,consensus independent component 2887_big,consensus independent component 269_Normal,consensus independent component 3256_big,0.35214671003588516
799,consensus independent component 153_Ovarian cancer,consensus independent component 3441_big,consensus independent component 95_Renal cancer,consensus independent component 3630_big,0.3494185918476178
2500,consensus independent component 52_HNSCC,consensus independent component 3474_big,consensus independent component 111_Renal cancer,consensus independent component 2505_big,0.3483420480684782
2484,consensus independent component 520_Normal,consensus independent component 1253_big,consensus independent component 81_Leukemia,consensus independent component 3657_big,0.3481854714586712
1790,consensus independent component 308_Breast cancer,consensus independent component 2116_big,consensus independent component 60_Normal,consensus independent component 44_big,0.3479216645498878
884,consensus independent component 160_Colorectal cancer,consensus independent component 947_big,consensus independent component 98_Gastric cancer,consensus independent component 701_big,0.3073703327078239
1698,consensus independent component 28_Renal cancer,consensus independent component 3378_big,consensus independent component 38_Prostate cancer,consensus independent component 3378_big,0.2995866319344086
1060,consensus independent component 178_Sarcoma,consensus independent component 92_big,consensus independent component 113_Renal cancer,consensus independent component 92_big,0.2770620462744011
1477,consensus independent component 245_Sarcoma,consensus independent component 122_big,consensus independent component 10_Renal cancer,consensus independent component 326_big,0.2707715134462965
178,consensus independent component 110_Normal,consensus independent component 464_big,consensus independent component 70_Colorectal cancer,consensus independent component 1793_big,0.2696544958223528
1591,consensus independent component 26_HCC,consensus independent component 462_big,consensus independent component 109_Gastric cancer,consensus independent component 462_big,0.26642818336223234
2103,consensus independent component 39_Lymphoma,consensus independent component 462_big,consensus independent component 9_Lung cancer,consensus independent component 462_big,0.2662103022244219
2407,consensus independent component 49_Prostate cancer,consensus independent component 1436_big,consensus independent component 58_HNSCC,consensus independent component 403_big,0.26499793073322575
1775,consensus independent component 303_Breast cancer,consensus independent component 2997_big,consensus independent component 134_Lung cancer,consensus independent component 2997_big,0.2641346091117326
1064,consensus independent component 179_HCC,consensus independent component 170_big,consensus independent component 159_Lymphoma,consensus independent component 3587_big,0.25953265953761684
401,consensus independent component 126_Gastric cancer,consensus independent component 92_big,consensus independent component 178_Sarcoma,consensus independent component 92_big,0.2573731381528086
997,consensus independent component 171_Breast cancer,consensus independent component 464_big,consensus independent component 57_Lung cancer,consensus independent component 3506_big,0.25734050824827437
2467,consensus independent component 51_Brain cancer,consensus independent component 172_big,consensus independent component 25_Multiple myeloma,consensus independent component 172_big,0.24464749246176687
3320,consensus independent component 8_Sarcoma,consensus independent component 462_big,consensus independent component 109_Gastric cancer,consensus independent component 462_big,0.236298181083204
2812,consensus independent component 64_Lung cancer,consensus independent component 1521_big,consensus independent component 8_Lymphoma,consensus independent component 2993_big,0.23425621533581042
2425,consensus independent component 4_Prostate cancer,consensus independent component 462_big,consensus independent component 26_HCC,consensus independent component 462_big,0.22828893249714366
2014,consensus independent component 36_Gastric cancer,consensus independent component 3378_big,consensus independent component 28_Renal cancer,consensus independent component 3378_big,0.22789170423541155
1688,consensus independent component 28_HNSCC,consensus independent component 462_big,consensus independent component 109_Gastric cancer,consensus independent component 462_big,0.22532366272458199
1737,consensus independent component 29_Leukemia,consensus independent component 76_big,consensus independent component 91_Brain cancer,consensus independent component 449_big,0.22471078017558554
2147,consensus independent component 40_Leukemia,consensus independent component 112_big,consensus independent component 217_Breast cancer,consensus independent component 112_big,0.22373143699801676
2184,consensus independent component 41_Renal cancer,consensus independent component 462_big,consensus independent component 109_Gastric cancer,consensus independent component 462_big,0.22370970656778294
1740,consensus independent component 29_Melanoma,consensus independent component 462_big,consensus independent component 39_Lymphoma,consensus independent component 462_big,0.22297610334447693
2880,consensus independent component 68_Gastric cancer,consensus independent component 464_big,consensus independent component 57_Lung cancer,consensus independent component 3506_big,0.22201669130180957
232,consensus independent component 114_Melanoma,consensus independent component 172_big,consensus independent component 51_Brain cancer,consensus independent component 172_big,0.21810841735807973
3102,consensus independent component 79_Melanoma,consensus independent component 3628_big,consensus independent component 20_Brain cancer,consensus independent component 3628_big,0.21723292025190838
1179,consensus independent component 18_Myelodysplastic syndrome,consensus independent component 3378_big,consensus independent component 28_Renal cancer,consensus independent component 3378_big,0.21699508964226527
3451,consensus independent component 98_Breast cancer,consensus independent component 688_big,consensus independent component 3_Colorectal cancer,consensus independent component 688_big,0.2156234275359279
44,consensus independent component 102_Ovarian cancer,consensus independent component 795_big,consensus independent component 38_Prostate cancer,consensus independent component 3378_big,0.2137403231303649
2113,consensus independent component 3_Brain cancer,consensus independent component 158_big,consensus independent component 87_Colorectal cancer,consensus independent component 789_big,0.21313593452059093
1753,consensus independent component 2_HCC,consensus independent component 477_big,consensus independent component 38_Prostate cancer,consensus independent component 3378_big,0.2118069128047142
1901,consensus independent component 32_Normal,consensus independent component 333_big,consensus independent component 117_Melanoma,consensus independent component 744_big,0.21145243432049798
3081,consensus independent component 78_Leukemia,consensus independent component 75_big,consensus independent component 7_Brain cancer,consensus independent component 2208_big,0.21103795018412747
2795,consensus independent component 63_Lymphoma,consensus independent component 337_big,consensus independent component 70_Multiple myeloma,consensus independent component 475_big,0.20949758209282654
92,consensus independent component 105_Sarcoma,consensus independent component 3164_big,consensus independent component 147_HNSCC,consensus independent component 1655_big,0.20552260951620144
1929,consensus independent component 33_Colorectal cancer,consensus independent component 432_big,consensus independent component 62_Brain cancer,consensus independent component 432_big,0.19990959137994635
576,consensus independent component 138_HCC,consensus independent component 1793_big,consensus independent component 68_Gastric cancer,consensus independent component 464_big,0.19942012026139466
2720,consensus independent component 5_Myelodysplastic syndrome,consensus independent component 1829_big,consensus independent component 53_Leukemia,consensus independent component 1231_big,0.19671070770910903
1853,consensus independent component 31_Lymphoma,consensus independent component 477_big,consensus independent component 4_Brain cancer,consensus independent component 477_big,0.19620507863419695
1313,consensus independent component 20_Prostate cancer,consensus independent component 3506_big,consensus independent component 57_Lung cancer,consensus independent component 3506_big,0.19566555242432626
3171,consensus independent component 82_Leukemia,consensus independent component 808_big,consensus independent component 5_Lymphoma,consensus independent component 808_big,0.19260966958279868
3114,consensus independent component 7_Gastric cancer,consensus independent component 187_big,consensus independent component 12_Ovarian cancer,consensus independent component 187_big,0.1904965774357555
1903,consensus independent component 32_Prostate cancer,consensus independent component 2993_big,consensus independent component 57_Melanoma,consensus independent component 3441_big,0.18990313593954064
1,consensus independent component 100_Brain cancer,consensus independent component 637_big,consensus independent component 118_Melanoma,consensus independent component 124_big,0.18952385924111026
2026,consensus independent component 36_Renal cancer,consensus independent component 447_big,consensus independent component 68_Gastric cancer,consensus independent component 464_big,0.18917701015595778
3458,consensus independent component 98_Lymphoma,consensus independent component 1079_big,consensus independent component 32_Multiple myeloma,consensus independent component 1167_big,0.1878366576569439
1168,consensus independent component 18_Brain cancer,consensus independent component 464_big,consensus independent component 171_Breast cancer,consensus independent component 464_big,0.18697472106401858
3290,consensus independent component 89_Gastric cancer,consensus independent component 2583_big,consensus independent component 60_Colorectal cancer,consensus independent component 748_big,0.1861439322518561
882,consensus independent component 15_Sarcoma,consensus independent component 187_big,consensus independent component 27_Melanoma,consensus independent component 187_big,0.18606479488293476
592,consensus independent component 139_Lymphoma,consensus independent component 452_big,consensus independent component 303_Breast cancer,consensus independent component 2997_big,0.185780355646416
2814,consensus independent component 64_Melanoma,consensus independent component 1421_big,consensus independent component 17_Renal cancer,consensus independent component 1421_big,0.184866430245046
1171,consensus independent component 18_Gastric cancer,consensus independent component 347_big,consensus independent component 80_Sarcoma,consensus independent component 347_big,0.18452779568662253
1498,consensus independent component 24_Lung cancer,consensus independent component 688_big,consensus independent component 98_Breast cancer,consensus independent component 688_big,0.18301259280035687
2261,consensus independent component 44_Lymphoma,consensus independent component 187_big,consensus independent component 11_Lung cancer,consensus independent component 187_big,0.18133204296340844
1645,consensus independent component 27_Multiple myeloma,consensus independent component 1172_big,consensus independent component 87_Lymphoma,consensus independent component 124_big,0.17913337213330133
1178,consensus independent component 18_Multiple myeloma,consensus independent component 449_big,consensus independent component 29_Leukemia,consensus independent component 76_big,0.1783382281219239
3009,consensus independent component 74_Leukemia,consensus independent component 477_big,consensus independent component 31_Lymphoma,consensus independent component 477_big,0.17803391046684036
1931,consensus independent component 33_HCC,consensus independent component 2993_big,consensus independent component 64_Lung cancer,consensus independent component 1521_big,0.17801913912470635
3406,consensus independent component 95_HCC,consensus independent component 3628_big,consensus independent component 79_Melanoma,consensus independent component 3628_big,0.17657431684479757
3491,consensus independent component 9_Melanoma,consensus independent component 1514_big,consensus independent component 11_Renal cancer,consensus independent component 1514_big,0.17651660386992957
2374,consensus independent component 48_Melanoma,consensus independent component 3378_big,consensus independent component 2_HCC,consensus independent component 477_big,0.176113291416518
2615,consensus independent component 56_Lymphoma,consensus independent component 1857_big,consensus independent component 58_Leukemia,consensus independent component 1857_big,0.17489515601853073
2291,consensus independent component 45_Multiple myeloma,consensus independent component 795_big,consensus independent component 31_Lymphoma,consensus independent component 477_big,0.174333047620919
736,consensus independent component 14_Brain cancer,consensus independent component 1521_big,consensus independent component 64_Lung cancer,consensus independent component 1521_big,0.17419228286407573
2094,consensus independent component 39_Adrenal cancer,consensus independent component 560_big,consensus independent component 12_Ovarian cancer,consensus independent component 187_big,0.17391606292912692
939,consensus independent component 166_Gastric cancer,consensus independent component 170_big,consensus independent component 77_Ovarian cancer,consensus independent component 170_big,0.17264972719069122
456,consensus independent component 12_HNSCC,consensus independent component 2993_big,consensus independent component 33_HCC,consensus independent component 2993_big,0.17216182569976346
1001,consensus independent component 171_Lung cancer,consensus independent component 3654_big,consensus independent component 8_Brain cancer,consensus independent component 2009_big,0.1682441168715091
1796,consensus independent component 30_Adrenal cancer,consensus independent component 2316_big,consensus independent component 4_Prostate cancer,consensus independent component 462_big,0.16817996690499498
2791,consensus independent component 63_HCC,consensus independent component 3190_big,consensus independent component 203_Sarcoma,consensus independent component 3082_big,0.16777441177653973
1362,consensus independent component 21_Renal cancer,consensus independent component 289_big,consensus independent component 104_Lymphoma,consensus independent component 289_big,0.1665946356984756
2108,consensus independent component 39_Ovarian cancer,consensus independent component 3082_big,consensus independent component 203_Sarcoma,consensus independent component 3082_big,0.16621936922259595
1683,consensus independent component 28_Brain cancer,consensus independent component 808_big,consensus independent component 31_Colorectal cancer,consensus independent component 808_big,0.16493679113902815
2477,consensus independent component 51_Multiple myeloma,consensus independent component 1829_big,consensus independent component 53_Leukemia,consensus independent component 1231_big,0.16079689137866582
2439,consensus independent component 50_Brain cancer,consensus independent component 462_big,consensus independent component 29_Melanoma,consensus independent component 462_big,0.16062156684681816
67,consensus independent component 104_Gastric cancer,consensus independent component 789_big,consensus independent component 87_Colorectal cancer,consensus independent component 789_big,0.16040811652066927
3350,consensus independent component 91_Prostate cancer,consensus independent component 3441_big,consensus independent component 57_Melanoma,consensus independent component 3441_big,0.15882176084787142
3175,consensus independent component 82_Multiple myeloma,consensus independent component 1480_big,consensus independent component 64_Melanoma,consensus independent component 1421_big,0.15865293699542726
326,consensus independent component 120_Lung cancer,consensus independent component 808_big,consensus independent component 31_Colorectal cancer,consensus independent component 808_big,0.15794812988405027
450,consensus independent component 12_Adrenal cancer,consensus independent component 3311_big,consensus independent component 39_Ovarian cancer,consensus independent component 3082_big,0.15601448230697068
1720,consensus independent component 296_Sarcoma,consensus independent component 170_big,consensus independent component 166_Gastric cancer,consensus independent component 170_big,0.15494134218268774
1310,consensus independent component 20_Myelodysplastic syndrome,consensus independent component 2993_big,consensus independent component 12_HNSCC,consensus independent component 2993_big,0.15490469340400248
2444,consensus independent component 50_HNSCC,consensus independent component 187_big,consensus independent component 27_Melanoma,consensus independent component 187_big,0.15416018157863826
2408,consensus independent component 49_Renal cancer,consensus independent component 1829_big,consensus independent component 53_Leukemia,consensus independent component 1231_big,0.15180612995593368
2156,consensus independent component 40_Renal cancer,consensus independent component 337_big,consensus independent component 70_Multiple myeloma,consensus independent component 475_big,0.15171020090293802
1356,consensus independent component 21_Melanoma,consensus independent component 432_big,consensus independent component 25_HNSCC,consensus independent component 432_big,0.15138033986361293
1927,consensus independent component 33_Brain cancer,consensus independent component 1955_big,consensus independent component 47_Leukemia,consensus independent component 1955_big,0.15036836888009258
3188,consensus independent component 83_HNSCC,consensus independent component 172_big,consensus independent component 25_Multiple myeloma,consensus independent component 172_big,0.15023465372804795
372,consensus independent component 124_Brain cancer,consensus independent component 2214_big,consensus independent component 8_Myelodysplastic syndrome,consensus independent component 2214_big,0.1497129741015742
2665,consensus independent component 58_Colorectal cancer,consensus independent component 462_big,consensus independent component 9_Lung cancer,consensus independent component 462_big,0.14965645528881377
1201,consensus independent component 192_Lung cancer,consensus independent component 562_big,consensus independent component 230_Sarcoma,consensus independent component 947_big,0.14878076940241894
746,consensus independent component 14_Multiple myeloma,consensus independent component 161_big,consensus independent component 33_Colorectal cancer,consensus independent component 432_big,0.14853012225395756
1014,consensus independent component 173_Colorectal cancer,consensus independent component 452_big,consensus independent component 303_Breast cancer,consensus independent component 2997_big,0.14745594070787157
2423,consensus independent component 4_Normal,consensus independent component 688_big,consensus independent component 98_Breast cancer,consensus independent component 688_big,0.14712734509249836
3438,consensus independent component 97_HCC,consensus independent component 187_big,consensus independent component 15_Sarcoma,consensus independent component 187_big,0.14691173751535147
2921,consensus independent component 6_Lymphoma,consensus independent component 168_big,consensus independent component 83_Brain cancer,consensus independent component 168_big,0.14608607733430257
873,consensus independent component 15_Lung cancer,consensus independent component 803_big,consensus independent component 140_Colorectal cancer,consensus independent component 803_big,0.14562919450891343
3469,consensus independent component 99_Gastric cancer,consensus independent component 172_big,consensus independent component 25_Multiple myeloma,consensus independent component 172_big,0.14558801054406983
1501,consensus independent component 24_Multiple myeloma,consensus independent component 2844_big,consensus independent component 60_Brain cancer,consensus independent component 2844_big,0.14494423604012885
3219,consensus independent component 85_Brain cancer,consensus independent component 1829_big,consensus independent component 308_Sarcoma,consensus independent component 1829_big,0.14493000486513313
2503,consensus independent component 52_Lymphoma,consensus independent component 829_big,consensus independent component 87_Colorectal cancer,consensus independent component 789_big,0.14454063736105788
2404,consensus independent component 49_Myelodysplastic syndrome,consensus independent component 462_big,consensus independent component 109_Gastric cancer,consensus independent component 462_big,0.14451246282851
2743,consensus independent component 60_Multiple myeloma,consensus independent component 168_big,consensus independent component 6_Lymphoma,consensus independent component 168_big,0.14299180153286684
1185,consensus independent component 190_Breast cancer,consensus independent component 373_big,consensus independent component 30_Lung cancer,consensus independent component 373_big,0.14252028710159687
1650,consensus independent component 27_Renal cancer,consensus independent component 172_big,consensus independent component 25_Multiple myeloma,consensus independent component 172_big,0.1415436565224117
1235,consensus independent component 19_Colorectal cancer,consensus independent component 472_big,consensus independent component 91_Lung cancer,consensus independent component 2941_big,0.1415430586250062
2667,consensus independent component 58_HCC,consensus independent component 829_big,consensus independent component 3_Brain cancer,consensus independent component 158_big,0.14087254249169284
2940,consensus independent component 70_Melanoma,consensus independent component 75_big,consensus independent component 7_Brain cancer,consensus independent component 2208_big,0.14085778348014977
431,consensus independent component 128_Lymphoma,consensus independent component 170_big,consensus independent component 166_Gastric cancer,consensus independent component 170_big,0.14027256743886002
2903,consensus independent component 69_Lymphoma,consensus independent component 2766_big,consensus independent component 77_Lung cancer,consensus independent component 2766_big,0.14025630561279906
3269,consensus independent component 88_Adrenal cancer,consensus independent component 170_big,consensus independent component 179_HCC,consensus independent component 170_big,0.13978697365434883
1957,consensus independent component 34_Colorectal cancer,consensus independent component 795_big,consensus independent component 165_Breast cancer,consensus independent component 795_big,0.13948543322538076
3221,consensus independent component 85_Colorectal cancer,consensus independent component 186_big,consensus independent component 85_Brain cancer,consensus independent component 1829_big,0.13862372776819132
3373,consensus independent component 93_Gastric cancer,consensus independent component 432_big,consensus independent component 33_Colorectal cancer,consensus independent component 432_big,0.1374857068537838
2779,consensus independent component 62_Multiple myeloma,consensus independent component 462_big,consensus independent component 39_Lymphoma,consensus independent component 462_big,0.13740708082708086
2046,consensus independent component 37_Lung cancer,consensus independent component 477_big,consensus independent component 34_Colorectal cancer,consensus independent component 795_big,0.13737529676885174
1237,consensus independent component 19_HCC,consensus independent component 124_big,consensus independent component 100_Brain cancer,consensus independent component 637_big,0.137039887034492
1597,consensus independent component 26_Multiple myeloma,consensus independent component 2365_big,consensus independent component 4_Lymphoma,consensus independent component 2365_big,0.1369543163867542
2877,consensus independent component 68_Brain cancer,consensus independent component 187_big,consensus independent component 11_Lung cancer,consensus independent component 187_big,0.13632911200066855
687,consensus independent component 146_Brain cancer,consensus independent component 953_big,consensus independent component 136_Melanoma,consensus independent component 11_big,0.13569133860694638
2741,consensus independent component 60_Lymphoma,consensus independent component 432_big,consensus independent component 14_Multiple myeloma,consensus independent component 161_big,0.13554298639108708
414,consensus independent component 127_Gastric cancer,consensus independent component 1421_big,consensus independent component 17_Renal cancer,consensus independent component 1421_big,0.13498405797806404
1964,consensus independent component 34_Melanoma,consensus independent component 1521_big,consensus independent component 64_Lung cancer,consensus independent component 1521_big,0.13418420031009126
161,consensus independent component 10_Multiple myeloma,consensus independent component 2993_big,consensus independent component 64_Lung cancer,consensus independent component 1521_big,0.13411615607640848
2522,consensus independent component 53_Adrenal cancer,consensus independent component 449_big,consensus independent component 91_Brain cancer,consensus independent component 449_big,0.13406981532225715
2531,consensus independent component 53_Lymphoma,consensus independent component 76_big,consensus independent component 29_Leukemia,consensus independent component 76_big,0.13103802143749488
112,consensus independent component 107_Gastric cancer,consensus independent component 168_big,consensus independent component 83_Brain cancer,consensus independent component 168_big,0.13073052161657556
2410,consensus independent component 4_Adrenal cancer,consensus independent component 186_big,consensus independent component 49_Renal cancer,consensus independent component 1829_big,0.1305088630197171
2230,consensus independent component 43_HNSCC,consensus independent component 477_big,consensus independent component 31_Lymphoma,consensus independent component 477_big,0.13030348550512422
2904,consensus independent component 69_Melanoma,consensus independent component 449_big,consensus independent component 29_Leukemia,consensus independent component 76_big,0.13010358626382668
1693,consensus independent component 28_Multiple myeloma,consensus independent component 376_big,consensus independent component 43_Lymphoma,consensus independent component 457_big,0.1300620947683701
2454,consensus independent component 50_Renal cancer,consensus independent component 808_big,consensus independent component 78_Gastric cancer,consensus independent component 808_big,0.12987419453774462
2127,consensus independent component 3_Prostate cancer,consensus independent component 302_big,consensus independent component 39_Ovarian cancer,consensus independent component 3082_big,0.12984999345734077
1764,consensus independent component 2_Renal cancer,consensus independent component 217_big,consensus independent component 12_Ovarian cancer,consensus independent component 187_big,0.1280652375340683
323,consensus independent component 120_Gastric cancer,consensus independent component 3082_big,consensus independent component 63_HCC,consensus independent component 3190_big,0.1266686755116478
174,consensus independent component 110_HNSCC,consensus independent component 2997_big,consensus independent component 173_Colorectal cancer,consensus independent component 452_big,0.12506926367098675
2352,consensus independent component 47_Renal cancer,consensus independent component 449_big,consensus independent component 91_Brain cancer,consensus independent component 449_big,0.12495638780739698
3254,consensus independent component 87_Breast cancer,consensus independent component 2766_big,consensus independent component 45_Colorectal cancer,consensus independent component 2766_big,0.12399899222372901
3002,consensus independent component 74_Adrenal cancer,consensus independent component 337_big,consensus independent component 40_Renal cancer,consensus independent component 337_big,0.12168835445748061
2981,consensus independent component 72_Prostate cancer,consensus independent component 170_big,consensus independent component 166_Gastric cancer,consensus independent component 170_big,0.12159915537579202
121,consensus independent component 107_Sarcoma,consensus independent component 2939_big,consensus independent component 78_Gastric cancer,consensus independent component 808_big,0.12082172491950649
785,consensus independent component 152_Melanoma,consensus independent component 1258_big,consensus independent component 111_Lymphoma,consensus independent component 1258_big,0.12039721451505758
613,consensus independent component 13_Renal cancer,consensus independent component 457_big,consensus independent component 33_Brain cancer,consensus independent component 1955_big,0.12035881077048416
2141,consensus independent component 40_Brain cancer,consensus independent component 1749_big,consensus independent component 104_Lymphoma,consensus independent component 289_big,0.12013854448843592
1072,consensus independent component 17_Colorectal cancer,consensus independent component 187_big,consensus independent component 11_Lung cancer,consensus independent component 187_big,0.1200014248496084
1187,consensus independent component 190_Gastric cancer,consensus independent component 452_big,consensus independent component 173_Colorectal cancer,consensus independent component 452_big,0.11987457761871118
3155,consensus independent component 81_Lymphoma,consensus independent component 1617_big,consensus independent component 9_Melanoma,consensus independent component 1514_big,0.11968361310869857
3322,consensus independent component 90_Brain cancer,consensus independent component 688_big,consensus independent component 98_Breast cancer,consensus independent component 688_big,0.11952295871422403
3291,consensus independent component 89_HCC,consensus independent component 449_big,consensus independent component 69_Melanoma,consensus independent component 449_big,0.11934463420957298
608,consensus independent component 13_Multiple myeloma,consensus independent component 1452_big,consensus independent component 20_Brain cancer,consensus independent component 3628_big,0.11841612680521607
589,consensus independent component 139_HCC,consensus independent component 2365_big,consensus independent component 26_Multiple myeloma,consensus independent component 2365_big,0.11750083317504995
923,consensus independent component 164_Lung cancer,consensus independent component 3507_big,consensus independent component 81_Gastric cancer,consensus independent component 3507_big,0.11668959439747906
1222,consensus independent component 196_Sarcoma,consensus independent component 168_big,consensus independent component 83_Brain cancer,consensus independent component 168_big,0.1165288922372314
1080,consensus independent component 17_Multiple myeloma,consensus independent component 1719_big,consensus independent component 33_Brain cancer,consensus independent component 1955_big,0.11629061620680498
2646,consensus independent component 57_Myelodysplastic syndrome,consensus independent component 243_big,consensus independent component 53_Multiple myeloma,consensus independent component 434_big,0.1160346557774973
2405,consensus independent component 49_Normal,consensus independent component 3311_big,consensus independent component 96_Lung cancer,consensus independent component 3307_big,0.11572231466855432
521,consensus independent component 134_Breast cancer,consensus independent component 808_big,consensus independent component 31_Colorectal cancer,consensus independent component 808_big,0.115295047266332
1347,consensus independent component 21_Brain cancer,consensus independent component 79_big,consensus independent component 173_Lung cancer,consensus independent component 79_big,0.11379211217943708
916,consensus independent component 163_Melanoma,consensus independent component 316_big,consensus independent component 140_HCC,consensus independent component 1857_big,0.11312884508311649
1318,consensus independent component 210_Sarcoma,consensus independent component 926_big,consensus independent component 27_Multiple myeloma,consensus independent component 1172_big,0.1125652012332038
1905,consensus independent component 32_Sarcoma,consensus independent component 3701_big,consensus independent component 52_HNSCC,consensus independent component 3474_big,0.11151204232287426
314,consensus independent component 11_Myelodysplastic syndrome,consensus independent component 187_big,consensus independent component 12_Ovarian cancer,consensus independent component 187_big,0.11115340506066362
1924,consensus independent component 339_Breast cancer,consensus independent component 3593_big,consensus independent component 5_HNSCC,consensus independent component 688_big,0.11106163429663946
2472,consensus independent component 51_HNSCC,consensus independent component 449_big,consensus independent component 69_Melanoma,consensus independent component 449_big,0.1107968420547415
2235,consensus independent component 43_Multiple myeloma,consensus independent component 2766_big,consensus independent component 69_Lymphoma,consensus independent component 2766_big,0.11072634928263475
3401,consensus independent component 95_Adrenal cancer,consensus independent component 2794_big,consensus independent component 17_Renal cancer,consensus independent component 1421_big,0.10976662415504038
1917,consensus independent component 335_Normal,consensus independent component 1513_big,consensus independent component 214_Breast cancer,consensus independent component 1513_big,0.10921597186472193
3358,consensus independent component 92_HCC,consensus independent component 457_big,consensus independent component 43_Lymphoma,consensus independent component 457_big,0.1091943254581178
2395,consensus independent component 49_Colorectal cancer,consensus independent component 1521_big,consensus independent component 14_Brain cancer,consensus independent component 1521_big,0.10892546882739929
2398,consensus independent component 49_HNSCC,consensus independent component 2844_big,consensus independent component 60_Brain cancer,consensus independent component 2844_big,0.10787929028326193
1119,consensus independent component 184_Breast cancer,consensus independent component 462_big,consensus independent component 58_Colorectal cancer,consensus independent component 462_big,0.1071614386396823
1255,consensus independent component 1_HCC,consensus independent component 168_big,consensus independent component 83_Brain cancer,consensus independent component 168_big,0.10609575705221952
2209,consensus independent component 42_Normal,consensus independent component 1521_big,consensus independent component 49_Colorectal cancer,consensus independent component 1521_big,0.10574008777545685
536,consensus independent component 135_Gastric cancer,consensus independent component 165_big,consensus independent component 19_Renal cancer,consensus independent component 124_big,0.10484559631833285
3470,consensus independent component 99_HCC,consensus independent component 2844_big,consensus independent component 60_Brain cancer,consensus independent component 2844_big,0.1047515607161994
2313,consensus independent component 46_HCC,consensus independent component 186_big,consensus independent component 85_Brain cancer,consensus independent component 1829_big,0.10471794057306955
3242,consensus independent component 86_Leukemia,consensus independent component 2785_big,consensus independent component 170_Normal,consensus independent component 2785_big,0.10462470841135851
436,consensus independent component 128_Sarcoma,consensus independent component 1521_big,consensus independent component 64_Lung cancer,consensus independent component 1521_big,0.10446332565314642
3270,consensus independent component 88_Brain cancer,consensus independent component 1702_big,consensus independent component 125_Melanoma,consensus independent component 1702_big,0.10419444011659648
177,consensus independent component 110_Melanoma,consensus independent component 251_big,consensus independent component 46_Brain cancer,consensus independent component 2120_big,0.10391607698724167
20,consensus independent component 101_Gastric cancer,consensus independent component 1521_big,consensus independent component 64_Lung cancer,consensus independent component 1521_big,0.10334082741106454
114,consensus independent component 107_HNSCC,consensus independent component 170_big,consensus independent component 166_Gastric cancer,consensus independent component 170_big,0.10327469194181366
1474,consensus independent component 244_Sarcoma,consensus independent component 837_big,consensus independent component 138_HCC,consensus independent component 1793_big,0.10317349347157173
311,consensus independent component 11_Lymphoma,consensus independent component 688_big,consensus independent component 24_Lung cancer,consensus independent component 688_big,0.10289908463996122
3098,consensus independent component 79_HNSCC,consensus independent component 1452_big,consensus independent component 20_Brain cancer,consensus independent component 3628_big,0.10254188342672887
